initial,solution,fitness,duration
6153658105786427227391871165930564976358245341954137397402647838068755132712026160994395364288818709663248595381224698377486976281798494304331544149041167755526650216729231292978488925335917,6196869745818157902168894311137028735567287519799467883973524880336276366492597127779825834520825551166542947232691595188463404131992429450349722371030541749783143260666865372124493046158538,23521098,466.18687748908997
6125861379692476234064272803165595473913489527485350847648297038418473235161915119910685799072885166828045437163178330493392755322526124221966781469495562093987721447836971458860416255873937,1389721279552426693383131384301423584277824790674939774783741353032734683488820811151917716650152745607068106575853657401880975144212595918784525929569254869989646364539434619399287662216226,23489012,465.6163513660431
6670457531225652943561560802351369838697227347118148640398232671995020164988555845289501034274212948779309057628328853337444884594191674615364461259371781899296246813377172681213554999776637,2465789313852682142234177333959901194735155227064898671957313669514966354802074432997476084453256826679134981238027612530283783501936485872494553448788181240356979761662104615997579268178152,23396604,397.95523023605347
8873224069257101389349437546667415453451392477369847443361661286379273112213765326891172205557413994859678268909210942953781884786070143596926454175283309197424150581995236276580858718328656,3039146641606789121369907159355534288257942968524233212045951199448575797764630269742259858402247818873837833136249938476548865673884681533684339116431721708072795196921561721050765221954746,23485994,418.27813386917114
9151744935218851392699443261953375595443999272572831548826628297613378797334328662893146307353756481105854565636720605096362223567797841290211741246425788684938161411804759987087406192805471,1249163885943464795331835457998747037635842598954879236412729302032232868889796106417446691788077930712517548672356531411552446984827383131696057436171990684762125401552526286239996531725081,23606406,466.0385377407074
7351119528656334884222087780613330796848624236274592555799682586644363574149151310412240779343393875477269452675499462519815689266948313217979857121298275380337709084186016509159856483761412,9926835019455731126358439366511987161147923926082285352887715425778681596846481873881755952445495639667537643280294110338516293307274221425440978220692752840903444678169153768996477013671933,23294392,461.82013154029846
5025209545683234746714761531189775658193274838018436512471788521092487216466659436201113993379828654409619218939473863856453574422607369266429359082875630777979141512889428175523495861332970,8464477833860147848903927359222155723689583139687355766169693945940707206376375219302017817526643395749997492488255128538532349865411182123618271544762427986291046438050568411369459115671287,23695822,385.53685569763184
6719116562675882057884623446337977583544827427274714668110282981691418384018631232473699686557495571944252195766429154517373987902286309628921313890945073705969608580526183244351319354239753,3254866969001884683730359726604713333986832311774049692051679858631957228175094706623891341521951482427924643644254315685788419981751229277189528059844553104687769932274559261163178354726573,23571552,378.0792999267578
8174533338987299128654162558542510881039136380707341326748431850335692794367442193111842815146145926247930932934757178658347205556179297407646452606287215846779059662396824989958571229137686,8118914275896969417336941262162858010516532469155217393018222535493870833646853598637798887425056266429603144458989723956734825463247240935257746137884154376921366127119731185779947075482090,23524646,454.1814923286438
6962478471654645076935870266053436922410895124845559463032779175633994066878535868979201175738883362942194925442314711655733928929872823446151352378490319127863061778021259517467188141389562,8460687953229105149837015265055399299723844814030879699247837481254679018116612043594764521981466895291584624253022571775866277285673857174319741961935889427808742633423761613455382336536193,23789558,452.91748237609863
6798268186384997996045866268114248611536936631653555729756976608717137108930499514192335264284817023408578592828872443912150207719383295680713749456345322908317391658432714124673252497475554,6958276660507275170199779884649576398409421864287331855776129539947323628708084766541312491138510352682455134258161552567432292147438961659581354377193896444689026795733912834814236220783091,23771946,401.60216093063354
2678835361872846683649088957346781448432415563435831280867564937629145196156196652603047981737125504217973537704882855237913854947239244010891306521277912998165995377696222451811925633492074,7786373327720884566926829131432267822904928966415357899433575589395059854952696130974274515477191791280678140558254342550398772735148636446177689186521703623623883234460199894165612484101131,23418798,357.89125061035156
7934895381420845965576966549376126224075996292513782503171049531928272486361153568606787852978489852717277467442638147088121645031181561392156738974794254432919641648329803097585533613904323,7264629223486516337743461777581526684096166389305457829985365789412907697135341487027995241047493052842220565531291933982873181695039346187567457175964244322111359180608127692565878983884314,23546096,442.68312335014343
5867358313224876435536502071953384366809861345278698838592965466219973547496037426372822290392692175646848795421411453099961894993917589121081747078144771583535164136723574125761621280854027,8189697699057798670936732023149565543999924761855631842688831995127826632492137424477383555723891541459411504631812962288734339125167365298575175912274102230785843537664718046602404068134867,23759250,442.65935349464417
7027651622428113085751387611131551212973760469940895884962453793157194483481756860887475547710692091182692921552932457333592538479349716286423674168094634367243346850782866769095523935149882,8911964962945188716478045652144707473878654382218582715615309855675365745932462427815297849281478606658999163968123921793297548257242334309020869416479263137623951040313418508335532619376177,23586868,404.2295722961426
9499839434216646031865253297288699041209795419189788432732482443334815526931380224623920562845631898664041748839110955162216770252771596477465935658568127614303833757755036617287774958119715,1439789461562911274746809816649225048593246942231526071537965372135322363367401684304105443171182842686458289951057909663313929988595574918512192587275387397623420155158367664708368798447787,23492014,376.7695503234863
6912785354471145785262575582156753654895583772570517564233793863829737966173146418050167689989460886993020217256369018286827633424322691949022137487431135481973984961410583392614059479144282,7094777307496924534588385554841253726046233636726274078806214291894247529381111282119695689741666510994435198896837223154591648762590549501735822379387161958675916435764393215073361388422087,23578696,442.74124574661255
2311836404820283898611049062498266269425537044883189142549558523799853974597193133429846312964546839730682481216050565778086578973674135364065972622785155761519743111775692779478732921416233,7376591070360952662226041214554661253965446132337742432915131387648348382162919725855828145017671830208144474072688906356827549693352396598946783484612789421578691188197199805557937735924379,23638444,429.6844308376312
2973653769089581774116931470781950475803582955549215684451881255910622051446742063796116391723277288852986941234668132699486615333812247337843924022694171293034574765835439856096643158727987,8189470638514364064525530478739274490607537672498515961248499250122645256959109511326856778241792876945783061352033841317632946972312116788697627458992242738935471738065233453186684315918819,23109158,376.24730587005615
1247577418412266919792288086758946655632482737335592371839577681411671793339225499838193161931084648815136030026858298254454087502037705637996981535576443449462245196423458522199078361772166,2079278566547764066261881792832460717064952142297539399075776111994880122896303455741363874642110258678509862525518386759150494243723569198937399129315754361794884468332453358841673418215623,23444980,397.2863070964813
4767972238049412541293636197894665268121574831955984079589442748616604413716677629287991038243635237182919156483732785335214551536289668849854177582915170223069203253439039704576785650341188,6367117315443489613652384879597424845203199569058917725375213372145457530135040789222649512828639106268325565135872918127096432347485986016664176952779819475848326421997283088936434669178071,23535304,423.793096780777
9178114895422637139751599252985847537559172174322696908923158688251614556077311244457938507972106449813427874033356239024417176286536566145309984298332068701922735463698038187821856766439446,3452624828678329962076226946904559391649981595992376659234418025861178216474885385614458487372353270517143872791314055814262333628656089173814569717910306857195012471393929484354757706318267,23460928,430.8355875015259
2111637014014328986667518965494216852469483299258436575987642824627908978232620533935221544793056777946571129273375074893558688107280527429624131974791346151683583376954013568360381749194581,7143444716299452840408487975465609550851521770863893768946292997753855145652429196173082757846112773489341677461905133626653202524723536631813413694983593932761026226419239812808798131578858,23407402,379.49344086647034
4796267050819158732277368486876824838541351123023526929554988944635480824859769891067562933920973728144784219640457931433257729021135354279252871251171865566163749599986033674066141715163438,4771134926919527705094359868738839297412572093886529589621398527632083728422499561569671761352245189442336148010485518329056317754536840128182607362791157467484529819759430637874666451163433,23492038,380.1031565666199
9317718613585281187918112284596342349615286644368595731678617297358248938186757372592629423196426432069652112494856541455299767498771075051326824336746417047505798388345805360909940313022739,5160668673797631294977936522396816413453501383903685845262787440673354176997587359459444551124919263214951315485981272706310967543384204787562523819946282788456126642181713730998218805720289,23526076,422.21476650238037
9325808373698415351331192622772291382346634574394031957728718644979442471385191030909618758815795076324120221728918608865171237823514537875617098534160647954672436596699298552648526468495643,4987296245468136527298378871307671157758320985581289965176558084386577267833948613103595397434073504716415686422923979482731693419429044250639168561746070418546623242859217995321141826933215,23426706,422.8453471660614
9712270191468739345447659433738928452134057979599746632108082333117492518165628818946612312539430696578877159675504299834276026114786085359139549083324581216456241882079368556751263777248426,4522595849629264567780892555498695675251188140927376181674663290716082386307015945775378303421654239688824286991201649311724113354685125853504799797431725479831933629236312373144864498108776,23414206,384.029816865921
3578368583372052234658677303415755928244876332779781901341392953796870646155258273856508757966991382221994045931888115411726433165924799494432716698408642526014958984806310671972621243167451,3287705194621257343890810972437412053659491750169686674938444328222188479992856371023697735541876738248834258130231957868798152919645727427611511331319564664551480532960654339986689726402575,23494318,371.8124747276306
2677175018863815407202352368728647169446043893473323562136178169213680489266549746399524853065765559205696853124227907518791459829581974942582670108141376751934116379883184499953383144757222,9066112067759285849982583926894986254534227523856938938364613222915363524977217343964637703386884166048694081744529441665878177163121351805910078475595302519591431774934142318212826575077679,23704228,416.68504428863525
